“Š‹…”N,“Š‹…ŒŽ,“Š‹…“ú,“Š‹…ŽžŠÔ,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
[2023/06/12 11:43:06],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115226.0,1.0,36.0,5832.0,2.0,136.0,95.0,42.0,552.0,6.0,-722.0,102.0,4.0,-124.0,-3103.0,-2494.0,-774.0,297.272,173.6762,36.4337,8867.457,107.4828,-11560.17,8.305454,1.058182,-9.945455,-1515.562,-1217.257,-377.307,,
2023,6.0,12.0,115226.0,1.0,37.0,5834.0,2.0,133.0,97.0,41.0,583.0,-21.0,-706.0,107.0,0.0,-132.0,-3206.0,-2437.0,-737.0,290.009,178.0306,34.33206,9364.468,-325.3983,-11303.65,8.76,0.6945455,-10.67273,-1565.826,-1189.441,-359.251,,
2023,6.0,12.0,115226.0,1.0,38.0,5836.0,2.0,136.0,98.0,39.0,625.0,10.0,-750.0,103.0,-3.0,-136.0,-3357.0,-2421.0,-715.0,297.158,179.9783,29.98495,10037.84,171.6133,-12009.08,8.396363,0.4218182,-11.03636,-1639.514,-1181.633,-348.515,,
2023,6.0,12.0,115226.0,1.0,39.0,5838.0,2.0,131.0,101.0,40.0,634.0,-26.0,-805.0,102.0,-5.0,-147.0,-3558.0,-2403.0,-677.0,284.977,186.4087,30.65381,10182.13,-405.5615,-12890.88,8.305454,0.24,-12.03636,-1737.602,-1172.849,-329.971,,
2023,6.0,12.0,115226.0,1.0,40.0,5840.0,2.0,130.0,97.0,40.0,637.0,-67.0,-847.0,101.0,-10.0,-153.0,-3733.0,-2374.0,-668.0,282.898,178.2922,33.56819,10230.23,-1062.899,-13564.25,8.214545,-0.2145454,-12.58182,-1823.002,-1158.697,-325.579,,
2023,6.0,12.0,115226.0,1.0,41.0,5842.0,2.0,132.0,100.0,42.0,639.0,-102.0,-863.0,106.0,-23.0,-153.0,-3866.0,-2343.0,-686.0,287.36,184.1846,34.04517,10262.3,-1624.042,-13820.77,8.669091,-1.396363,-12.58182,-1887.906,-1143.569,-334.363,,
2023,6.0,12.0,115226.0,1.0,42.0,5844.0,2.0,131.0,103.0,43.0,604.0,-122.0,-885.0,110.0,-31.0,-152.0,-3966.0,-2363.0,-655.0,284.711,190.3386,33.75821,9701.153,-1944.694,-14173.49,9.032727,-2.123636,-12.49091,-1936.706,-1153.329,-319.235,,
2023,6.0,12.0,115226.0,1.0,43.0,5846.0,2.0,133.0,104.0,42.0,652.0,-204.0,-897.0,121.0,-25.0,-155.0,-3992.0,-2284.0,-661.0,289.439,192.3011,31.13077,10470.72,-3259.37,-14365.88,10.03273,-1.578182,-12.76364,-1949.394,-1114.777,-322.163,,
2023,6.0,12.0,115226.0,1.0,44.0,5848.0,2.0,127.0,103.0,46.0,691.0,-216.0,-910.0,109.0,-31.0,-157.0,-4041.0,-2208.0,-735.0,275.065,190.4521,39.15616,11095.99,-3451.762,-14574.3,8.941818,-2.123636,-12.94545,-1973.306,-1077.689,-358.275,,
2023,6.0,12.0,115226.0,1.0,45.0,5850.0,2.0,131.0,102.0,46.0,673.0,-263.0,-923.0,104.0,-40.0,-162.0,-4126.0,-2180.0,-761.0,284.673,188.1293,38.86923,10807.41,-4205.295,-14782.73,8.487272,-2.941818,-13.4,-2014.786,-1064.025,-370.963,,
2023,6.0,12.0,115226.0,1.0,46.0,5852.0,2.0,128.0,104.0,50.0,673.0,-263.0,-923.0,109.0,-58.0,-169.0,-4126.0,-2180.0,-761.0,277.22,192.2122,44.1712,10807.41,-4205.295,-14782.73,8.941818,-4.578182,-14.03636,-2014.786,-1064.025,-370.963,,
2023,6.0,12.0,115226.0,1.0,47.0,5854.0,2.0,126.0,104.0,52.0,658.0,-364.0,-941.0,118.0,-66.0,-167.0,-4061.0,-2118.0,-838.0,272.378,192.2419,47.61053,10566.92,-5824.591,-15071.32,9.76,-5.305454,-13.85455,-1983.066,-1033.769,-408.539,,
2023,6.0,12.0,115226.0,1.0,48.0,5856.0,2.0,127.0,105.0,55.0,655.0,-398.0,-919.0,114.0,-71.0,-160.0,-3969.0,-2093.0,-903.0,274.571,194.0563,51.14488,10518.82,-6369.701,-14718.6,9.396363,-5.76,-13.21818,-1938.17,-1021.569,-440.259,,
2023,6.0,12.0,115226.0,1.0,49.0,5858.0,2.0,126.0,106.0,60.0,649.0,-427.0,-898.0,107.0,-74.0,-161.0,-3885.0,-2081.0,-967.0,271.922,195.9003,58.11854,10422.62,-6834.647,-14381.91,8.76,-6.032727,-13.30909,-1897.178,-1015.713,-471.491,,
2023,6.0,12.0,115226.0,1.0,50.0,5860.0,2.0,123.0,110.0,61.0,644.0,-448.0,-899.0,116.0,-72.0,-157.0,-3789.0,-2075.0,-1031.0,264.431,204.2389,57.64065,10342.46,-7171.333,-14397.95,9.578182,-5.850909,-12.94545,-1850.33,-1012.785,-502.723,,
2023,6.0,12.0,115226.0,1.0,51.0,5862.0,2.0,125.0,108.0,64.0,643.0,-470.0,-901.0,115.0,-77.0,-160.0,-3670.0,-2074.0,-1094.0,269.235,199.845,62.94261,10326.43,-7524.05,-14430.01,9.487272,-6.305454,-13.21818,-1792.258,-1012.297,-533.467,,
2023,6.0,12.0,115226.0,1.0,52.0,5864.0,2.0,123.0,110.0,64.0,644.0,-486.0,-897.0,111.0,-82.0,-149.0,-3545.0,-2091.0,-1155.0,264.317,204.076,62.08279,10342.46,-7780.572,-14365.88,9.123636,-6.76,-12.21818,-1731.258,-1020.593,-563.235,,
2023,6.0,12.0,115226.0,1.0,53.0,5866.0,2.0,121.0,110.0,67.0,643.0,-493.0,-890.0,105.0,-80.0,-155.0,-3420.0,-2115.0,-1208.0,259.437,204.0513,67.00282,10326.43,-7892.801,-14253.65,8.578182,-6.578182,-12.76364,-1670.258,-1032.305,-589.099,,
2023,6.0,12.0,115226.0,1.0,54.0,5868.0,2.0,123.0,112.0,69.0,642.0,-497.0,-881.0,111.0,-78.0,-145.0,-3296.0,-2146.0,-1252.0,263.975,207.8973,68.14863,10310.39,-7956.931,-14109.36,9.123636,-6.396363,-11.85455,-1609.746,-1047.433,-610.571,,
2023,6.0,12.0,115226.0,1.0,55.0,5870.0,2.0,121.0,113.0,69.0,647.0,-495.0,-877.0,110.0,-77.0,-156.0,-3176.0,-2188.0,-1285.0,259.133,210.0819,67.95766,10390.56,-7924.866,-14045.23,9.032727,-6.305454,-12.85455,-1551.186,-1067.929,-626.675,,
2023,6.0,12.0,115226.0,1.0,56.0,5872.0,2.0,121.0,114.0,72.0,658.0,-490.0,-880.0,115.0,-86.0,-152.0,-3072.0,-2238.0,-1309.0,258.943,211.9655,71.73095,10566.92,-7844.703,-14093.33,9.487272,-7.123636,-12.49091,-1500.434,-1092.329,-638.387,,
2023,6.0,12.0,115226.0,1.0,57.0,5874.0,2.0,122.0,115.0,72.0,677.0,-486.0,-890.0,119.0,-84.0,-154.0,-2978.0,-2291.0,-1330.0,261.25,213.9428,70.82315,10871.54,-7780.572,-14253.65,9.850909,-6.941818,-12.67273,-1454.562,-1118.193,-648.6349,,
2023,6.0,12.0,115226.0,1.0,58.0,5876.0,2.0,118.0,116.0,76.0,700.0,-481.0,-898.0,126.0,-79.0,-162.0,-2909.0,-2328.0,-1348.0,251.49,216.0484,77.03293,11240.29,-7700.409,-14381.91,10.48727,-6.487272,-13.4,-1420.89,-1136.249,-657.419,,
2023,6.0,12.0,115226.0,1.0,59.0,5878.0,2.0,118.0,120.0,78.0,725.0,-481.0,-921.0,132.0,-72.0,-160.0,-2864.0,-2375.0,-1355.0,251.11,224.1254,77.31891,11641.1,-7700.409,-14750.66,11.03273,-5.850909,-13.21818,-1398.93,-1159.185,-660.835,,
2023,6.0,12.0,115226.0,1.0,60.0,5880.0,2.0,115.0,118.0,77.0,753.0,-483.0,-947.0,129.0,-83.0,-163.0,-2840.0,-2439.0,-1345.0,244.151,220.2942,77.89275,12090.02,-7732.475,-15167.51,10.76,-6.850909,-13.49091,-1387.218,-1190.417,-655.955,,
2023,6.0,12.0,115226.0,1.0,61.0,5882.0,2.0,116.0,121.0,76.0,786.0,-484.0,-978.0,142.0,-85.0,-171.0,-2841.0,-2514.0,-1314.0,246.344,226.4186,74.16652,12619.09,-7748.507,-15664.52,11.94182,-7.032727,-14.21818,-1387.706,-1227.017,-640.827,,
2023,6.0,12.0,115226.0,1.0,62.0,5884.0,2.0,115.0,120.0,77.0,823.0,-493.0,-1019.0,145.0,-68.0,-181.0,-2871.0,-2600.0,-1266.0,243.999,224.3869,76.55503,13212.3,-7892.801,-16321.86,12.21455,-5.487272,-15.12727,-1402.346,-1268.985,-617.403,,
2023,6.0,12.0,115226.0,1.0,63.0,5886.0,2.0,115.0,123.0,80.0,866.0,-506.0,-1066.0,154.0,-79.0,-186.0,-2921.0,-2691.0,-1211.0,243.657,230.3633,78.99059,13901.7,-8101.225,-17075.39,13.03273,-6.487272,-15.58182,-1426.746,-1313.393,-590.563,,
2023,6.0,12.0,115226.0,1.0,64.0,5888.0,2.0,113.0,124.0,79.0,910.0,-522.0,-1116.0,164.0,-93.0,-196.0,-2995.0,-2779.0,-1150.0,238.853,232.6022,77.31891,14607.14,-8357.747,-17877.03,13.94182,-7.759999,-16.49091,-1462.858,-1356.337,-560.795,,
2023,6.0,12.0,115226.0,1.0,65.0,5890.0,2.0,113.0,125.0,79.0,960.0,-546.0,-1170.0,178.0,-83.0,-224.0,-3091.0,-2866.0,-1085.0,238.777,234.6486,76.65005,15408.77,-8742.53,-18742.79,15.21455,-6.850909,-19.03636,-1509.706,-1398.793,-529.075,,
2023,6.0,12.0,115226.0,1.0,66.0,5892.0,2.0,114.0,125.0,79.0,1019.0,-573.0,-1229.0,184.0,-99.0,-221.0,-3201.0,-2957.0,-1019.0,241.16,234.5795,76.4111,16354.7,-9175.411,-19688.71,15.76,-8.305454,-18.76364,-1563.386,-1443.201,-496.867,,
2023,6.0,12.0,115226.0,1.0,67.0,5894.0,2.0,111.0,124.0,81.0,1081.0,-609.0,-1293.0,190.0,-96.0,-228.0,-3324.0,-3042.0,-948.0,234.011,232.6318,80.75823,17348.72,-9752.586,-20714.8,16.30545,-8.032727,-19.4,-1623.41,-1484.681,-462.219,,
2023,6.0,12.0,115226.0,1.0,68.0,5896.0,2.0,110.0,124.0,81.0,1150.0,-650.0,-1358.0,216.0,-104.0,-240.0,-3450.0,-3118.0,-879.0,231.628,232.7009,80.99718,18454.97,-10409.92,-21756.92,18.66909,-8.759999,-20.49091,-1684.898,-1521.769,-428.547,,
2023,6.0,12.0,115226.0,1.0,69.0,5898.0,2.0,111.0,123.0,80.0,1229.0,-697.0,-1426.0,216.0,-123.0,-250.0,-3577.0,-3181.0,-811.0,234.125,230.6397,79.94637,19721.55,-11163.46,-22847.14,18.66909,-10.48727,-21.4,-1746.874,-1552.513,-395.363,,
2023,6.0,12.0,115226.0,1.0,70.0,5900.0,2.0,114.0,124.0,82.0,1315.0,-750.0,-1498.0,232.0,-131.0,-264.0,-3709.0,-3232.0,-750.0,241.122,232.3702,81.5221,21100.36,-12013.19,-24001.49,20.12364,-11.21455,-22.67273,-1811.29,-1577.401,-365.595,,
2023,6.0,12.0,115226.0,1.0,71.0,5902.0,2.0,114.0,124.0,81.0,1404.0,-809.0,-1575.0,250.0,-138.0,-276.0,-3843.0,-3264.0,-697.0,241.16,232.4245,80.04139,22527.26,-12959.11,-25236.0,21.76,-11.85091,-23.76364,-1876.682,-1593.017,-339.731,,
2023,6.0,12.0,115226.0,1.0,72.0,5904.0,2.0,114.0,121.0,85.0,1489.0,-875.0,-1652.0,259.0,-153.0,-291.0,-3977.0,-3287.0,-662.0,241.236,226.0681,87.97083,23890.03,-14017.27,-26470.52,22.57818,-13.21455,-25.12727,-1942.074,-1604.241,-322.651,,
2023,6.0,12.0,115226.0,1.0,73.0,5906.0,2.0,115.0,120.0,87.0,1570.0,-948.0,-1728.0,276.0,-169.0,-305.0,-4106.0,-3293.0,-640.0,243.619,223.844,91.36219,25188.68,-15187.65,-27689.0,24.12364,-14.66909,-26.4,-2005.026,-1607.169,-311.915,,
2023,6.0,12.0,115226.0,1.0,74.0,5908.0,2.0,114.0,121.0,86.0,1642.0,-1028.0,-1801.0,277.0,-175.0,-320.0,-4231.0,-3287.0,-638.0,241.198,226.0138,89.45155,26343.03,-16470.26,-28859.38,24.21454,-15.21455,-27.76364,-2066.026,-1604.241,-310.939,,
2023,6.0,12.0,115226.0,1.0,75.0,5910.0,2.0,115.0,118.0,89.0,1706.0,-1120.0,-1875.0,295.0,-196.0,-333.0,-4345.0,-3275.0,-650.0,243.695,219.6426,95.66134,27369.12,-17945.26,-30045.79,25.85091,-17.12364,-28.94546,-2121.658,-1598.385,-316.795,,
2023,6.0,12.0,115226.0,1.0,76.0,5912.0,2.0,117.0,115.0,88.0,1764.0,-1223.0,-1945.0,306.0,-209.0,-347.0,-4429.0,-3268.0,-668.0,248.727,213.4196,95.7093,28299.01,-19596.62,-31168.08,26.85091,-18.30545,-30.21818,-2162.65,-1594.969,-325.579,,
2023,6.0,12.0,115226.0,1.0,77.0,5914.0,2.0,117.0,114.0,92.0,1816.0,-1327.0,-2012.0,303.0,-228.0,-350.0,-4484.0,-3272.0,-674.0,248.651,211.156,102.301,29132.7,-21264.02,-32242.27,26.57818,-20.03273,-30.49091,-2189.49,-1596.921,-328.507,,
2023,6.0,12.0,115226.0,1.0,78.0,5916.0,2.0,120.0,113.0,92.0,1871.0,-1432.0,-2048.0,305.0,-248.0,-354.0,-4495.0,-3284.0,-669.0,255.876,208.9023,102.2531,30014.5,-22947.44,-32819.44,26.76,-21.85091,-30.85455,-2194.858,-1602.777,-326.067,,
2023,6.0,12.0,115226.0,1.0,79.0,5918.0,2.0,120.0,112.0,92.0,1932.0,-1537.0,-2048.0,321.0,-262.0,-372.0,-4465.0,-3292.0,-660.0,255.952,206.8559,102.9219,30992.49,-24630.87,-32819.44,28.21454,-23.12364,-32.49091,-2180.218,-1606.681,-321.675,,
2023,6.0,12.0,115226.0,1.0,80.0,5920.0,2.0,123.0,110.0,91.0,1986.0,-1643.0,-2048.0,326.0,-283.0,-371.0,-4396.0,-3278.0,-646.0,263.291,202.61,102.0621,31858.25,-26330.33,-32819.44,28.66909,-25.03273,-32.4,-2146.546,-1599.849,-314.843,,
2023,6.0,12.0,115226.0,1.0,81.0,5922.0,2.0,122.0,106.0,90.0,2035.0,-1748.0,-2048.0,342.0,-306.0,-384.0,-4292.0,-3260.0,-649.0,261.25,194.5479,103.4958,32643.85,-28013.75,-32819.44,30.12364,-27.12364,-33.58182,-2095.794,-1591.065,-316.307,,
2023,6.0,12.0,115226.0,1.0,82.0,5924.0,2.0,126.0,106.0,89.0,2047.0,-1855.0,-2048.0,337.0,-316.0,-389.0,-4148.0,-3239.0,-664.0,270.82,194.3258,101.0593,32836.24,-29729.25,-32819.44,29.66909,-28.03273,-34.03636,-2025.522,-1580.817,-323.627,,
2023,6.0,12.0,115226.0,1.0,83.0,5926.0,2.0,124.0,107.0,87.0,2047.0,-1965.0,-2048.0,342.0,-337.0,-381.0,-3951.0,-3212.0,-711.0,266.054,196.619,97.90687,32836.24,-31492.84,-32819.44,30.12364,-29.94182,-33.30909,-1929.386,-1567.641,-346.563,,
2023,6.0,12.0,115226.0,1.0,84.0,5928.0,2.0,126.0,105.0,86.0,2047.0,-2048.0,-2048.0,338.0,-361.0,-388.0,-3691.0,-3201.0,-778.0,271.01,192.4423,97.28598,32836.24,-32823.54,-32819.44,29.76,-32.12363,-33.94545,-1802.506,-1562.273,-379.259,,
2023,6.0,12.0,115226.0,1.0,85.0,5930.0,2.0,124.0,105.0,84.0,2047.0,-2048.0,-2048.0,336.0,-374.0,-390.0,-3345.0,-3226.0,-853.0,266.32,192.6891,94.80244,32836.24,-32823.54,-32819.44,29.57818,-33.30545,-34.12727,-1633.658,-1574.473,-415.859,,
2023,6.0,12.0,115226.0,1.0,86.0,5932.0,2.0,128.0,105.0,81.0,2047.0,-2048.0,-2048.0,339.0,-390.0,-386.0,-2905.0,-3304.0,-910.0,275.966,192.5755,89.40452,32836.24,-32823.54,-32819.44,29.85091,-34.76,-33.76363,-1418.938,-1612.537,-443.675,,
2023,6.0,12.0,115226.0,1.0,87.0,5934.0,2.0,130.0,105.0,76.0,2027.0,-2048.0,-2048.0,333.0,-402.0,-389.0,-2382.0,-3448.0,-931.0,280.922,192.7088,81.52305,32515.59,-32823.54,-32819.44,29.30545,-35.85091,-34.03636,-1163.714,-1682.809,-453.923,,
2023,6.0,12.0,115226.0,1.0,88.0,5936.0,2.0,128.0,108.0,69.0,2003.0,-2048.0,-2048.0,326.0,-420.0,-405.0,-1809.0,-3668.0,-920.0,276.194,199.3662,69.62935,32130.81,-32823.54,-32819.44,28.66909,-37.48727,-35.49091,-884.0901,-1790.169,-448.555,,
2023,6.0,12.0,115226.0,1.0,89.0,5938.0,2.0,130.0,108.0,58.0,1972.0,-2048.0,-2048.0,323.0,-417.0,-417.0,-1193.0,-3982.0,-882.0,281.378,199.8253,52.86359,31633.79,-32823.54,-32819.44,28.39636,-37.21455,-36.58182,-583.4821,-1943.401,-430.011,,
2023,6.0,12.0,115226.0,1.0,90.0,5940.0,2.0,128.0,112.0,44.0,1941.0,-2048.0,-2048.0,317.0,-418.0,-431.0,-539.0,-4405.0,-830.0,276.84,208.9092,29.93604,31136.78,-32823.54,-32819.44,27.85091,-37.30545,-37.85455,-264.3301,-2149.826,-404.635,,
2023,6.0,12.0,115226.0,1.0,91.0,5942.0,2.0,130.0,109.0,30.0,1931.0,-2048.0,-2048.0,333.0,-420.0,-446.0,156.0,-4938.0,-764.0,282.366,203.3919,10.73471,30976.46,-32823.54,-32819.44,29.30545,-37.48727,-39.21818,74.82992,-2409.93,-372.427,,
2023,6.0,12.0,115226.0,1.0,92.0,5944.0,2.0,123.0,113.0,6.0,1963.0,-2048.0,-2048.0,345.0,-418.0,-475.0,893.0,-5594.0,-676.0,266.293,213.3643,-25.80527,31489.5,-32823.54,-32819.44,30.39636,-37.30545,-41.85455,434.4859,-2730.058,-329.483,,
2023,6.0,12.0,115226.0,1.0,93.0,5946.0,2.0,122.0,111.0,-21.0,2047.0,-2048.0,-2048.0,370.0,-410.0,-504.0,1675.0,-6360.0,-555.0,265.088,210.8065,-64.2079,32836.24,-32823.54,-32819.44,32.66909,-36.57818,-44.49091,816.1019,-3103.865,-270.435,,
2023,6.0,12.0,115226.0,1.0,94.0,5948.0,2.0,112.0,112.0,-52.0,2047.0,-2048.0,-2048.0,410.0,-421.0,-558.0,2522.0,-7225.0,-388.0,242.36,215.227,-108.3895,32836.24,-32823.54,-32819.44,36.30545,-37.57818,-49.4,1229.438,-3525.986,-188.939,,
2023,6.0,12.0,115226.0,1.0,95.0,5950.0,2.0,105.0,107.0,-88.0,2047.0,-2048.0,-2048.0,445.0,-422.0,-615.0,3359.0,-8115.0,-196.0,227.427,207.4334,-156.6783,32836.24,-32823.54,-32819.44,39.48727,-37.66909,-54.58182,1637.894,-3960.306,-95.24297,,
2023,6.0,12.0,115226.0,1.0,96.0,5952.0,2.0,92.0,98.0,-127.0,2047.0,-2048.0,-2048.0,512.0,-435.0,-709.0,4214.0,-8192.0,-4.0,198.614,192.0316,-205.3001,32836.24,-32823.54,-32819.44,45.57818,-38.85091,-63.12727,2055.134,-3997.882,-1.54696,,
2023,6.0,12.0,115226.0,1.0,97.0,5954.0,2.0,74.0,87.0,-169.0,2047.0,-2048.0,-2048.0,617.0,-442.0,-792.0,5183.0,-8192.0,322.0,158.152,173.0454,-255.8316,32836.24,-32823.54,-32819.44,55.12363,-39.48727,-70.67273,2528.006,-3997.882,157.541,,
2023,6.0,12.0,115226.0,1.0,98.0,5956.0,2.0,49.0,67.0,-210.0,2047.0,-2048.0,-2048.0,654.0,-437.0,-828.0,6570.0,-8192.0,1164.0,101.655,136.0711,-297.1901,32836.24,-32823.54,-32819.44,58.48727,-39.03273,-73.94546,3204.862,-3997.882,568.437,,
2023,6.0,12.0,115226.0,1.0,99.0,5958.0,2.0,22.0,46.0,-246.0,2047.0,-2048.0,-2048.0,578.0,-503.0,-759.0,7606.0,-8192.0,2672.0,40.278,96.91708,-329.9982,32836.24,-32823.54,-32819.44,51.57818,-45.03273,-67.67273,3710.43,-3997.882,1304.341,,
2023,6.0,12.0,115226.0,1.0,100.0,5960.0,2.0,-19.0,27.0,-265.0,2047.0,-2048.0,-2048.0,383.0,-467.0,-605.0,7276.0,-8084.0,4118.0,-55.259,61.9003,-335.6265,32836.24,-32823.54,-32819.44,33.85091,-41.76,-53.67273,3549.39,-3945.177,2009.989,,
2023,6.0,12.0,115226.0,1.0,101.0,5962.0,2.0,-68.0,15.0,-254.0,2047.0,-2048.0,-2048.0,254.0,-371.0,-405.0,6259.0,-8192.0,5346.0,-171.532,40.13228,-299.6039,32836.24,-32823.54,-32819.44,22.12364,-33.03273,-35.49091,3053.094,-3997.882,2609.253,,
2023,6.0,12.0,115226.0,1.0,102.0,5964.0,2.0,-112.0,13.0,-194.0,2047.0,-2048.0,-2048.0,18.0,-302.0,-155.0,6381.0,-8192.0,-8192.0,-278.512,35.82231,-198.9097,32836.24,-32823.54,-32819.44,0.6690907,-26.76,-12.76364,3112.63,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,103.0,5966.0,2.0,-136.0,32.0,-92.0,1769.0,-2048.0,-2048.0,-257.0,-90.0,51.0,6915.0,-8192.0,-8192.0,-341.024,70.82428,-54.85042,28379.17,-32823.54,-32819.44,-24.33091,-7.487272,5.963636,3373.222,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,104.0,5968.0,2.0,-122.0,66.0,24.0,568.0,-1151.0,-1182.0,-250.0,-46.0,47.0,6886.0,-8192.0,-8192.0,-314.654,133.1362,90.82597,9123.979,-18442.27,-18935.18,-23.69455,-3.487273,5.6,3359.07,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,105.0,5970.0,2.0,-75.0,99.0,118.0,124.0,-189.0,-409.0,-257.0,-45.0,48.0,6817.0,-8192.0,-8192.0,-208.733,192.3159,196.7103,2005.49,-3018.881,-6541.956,-24.33091,-3.396363,5.690909,3325.398,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,106.0,5972.0,2.0,-15.0,128.0,162.0,106.0,-195.0,-403.0,-262.0,-47.0,45.0,6755.0,-8192.0,-8192.0,-69.629,245.1263,228.1279,1716.903,-3115.076,-6445.76,-24.78546,-3.578182,5.418181,3295.142,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,107.0,5974.0,2.0,50.0,141.0,151.0,93.0,-186.0,-388.0,-254.0,-41.0,52.0,6691.0,-8192.0,-8192.0,84.69601,267.8351,187.6134,1508.478,-2970.783,-6205.27,-24.05818,-3.032727,6.054545,3263.91,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,108.0,5976.0,2.0,101.0,136.0,88.0,93.0,-176.0,-379.0,-270.0,-43.0,51.0,6630.0,-8192.0,-8192.0,209.003,257.4995,85.48635,1508.478,-2810.456,-6060.977,-25.51273,-3.214545,5.963636,3234.142,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,109.0,5978.0,2.0,120.0,114.0,-20.0,97.0,-167.0,-372.0,-261.0,-37.0,53.0,6567.0,-8192.0,-8192.0,260.056,217.0296,-64.25587,1572.609,-2666.163,-5948.748,-24.69455,-2.669091,6.145454,3203.398,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,110.0,5980.0,2.0,109.0,81.0,-131.0,106.0,-161.0,-362.0,-259.0,-47.0,55.0,6503.0,-8192.0,-8192.0,240.569,156.2852,-203.9144,1716.903,-2569.967,-5788.421,-24.51273,-3.578182,6.327272,3172.166,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,111.0,5982.0,2.0,67.0,44.0,-220.0,122.0,-158.0,-355.0,-252.0,-39.0,52.0,6440.0,-8192.0,-8192.0,146.677,88.30307,-300.9144,1973.425,-2521.869,-5676.193,-23.87636,-2.850909,6.054545,3141.422,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,112.0,5984.0,2.0,-3.0,17.0,-270.0,138.0,-159.0,-355.0,-252.0,-35.0,58.0,6379.0,-8192.0,-8192.0,-16.181,40.60217,-340.1647,2229.947,-2537.902,-5676.193,-23.87636,-2.487273,6.6,3111.654,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,113.0,5986.0,2.0,-65.0,6.0,-257.0,154.0,-166.0,-364.0,-252.0,-46.0,59.0,6318.0,-8192.0,-8192.0,-163.585,21.67029,-298.7432,2486.469,-2650.13,-5820.487,-23.87636,-3.487273,6.690909,3081.886,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,114.0,5988.0,2.0,-113.0,13.0,-187.0,162.0,-175.0,-378.0,-255.0,-45.0,51.0,6256.0,-8192.0,-8192.0,-281.161,35.51135,-188.3058,2614.73,-2794.424,-6044.944,-24.14909,-3.396363,5.963636,3051.63,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,115.0,5990.0,2.0,-134.0,37.0,-86.0,161.0,-181.0,-398.0,-265.0,-36.0,55.0,6193.0,-8192.0,-8192.0,-336.866,80.5923,-49.78833,2598.697,-2890.619,-6365.596,-25.05818,-2.578182,6.327272,3020.886,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,116.0,5992.0,2.0,-119.0,72.0,28.0,147.0,-186.0,-407.0,-262.0,-45.0,51.0,6131.0,-8192.0,-8192.0,-308.113,144.9902,92.01881,2374.24,-2970.783,-6509.89,-24.78546,-3.396363,5.963636,2990.63,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,117.0,5994.0,2.0,-72.0,105.0,120.0,128.0,-192.0,-412.0,-259.0,-31.0,60.0,6067.0,-8192.0,-8192.0,-202.116,204.2784,194.9417,2069.62,-3066.979,-6590.053,-24.51273,-2.123636,6.781818,2959.398,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,118.0,5996.0,2.0,-8.0,131.0,162.0,108.0,-199.0,-409.0,-265.0,-32.0,47.0,6005.0,-8192.0,-8192.0,-53.17599,250.7818,224.4487,1748.968,-3179.207,-6541.956,-25.05818,-2.214545,5.6,2929.142,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,119.0,5998.0,2.0,58.0,143.0,149.0,94.0,-200.0,-397.0,-265.0,-31.0,51.0,5944.0,-8192.0,-8192.0,103.684,271.4837,181.4026,1524.511,-3195.24,-6349.564,-25.05818,-2.123636,5.963636,2899.374,-3997.882,-3997.291,,
2023,6.0,12.0,115226.0,1.0,120.0,6000.0,2.0,107.0,133.0,80.0,93.0,-191.0,-384.0,-259.0,-33.0,52.0,5880.0,-8192.0,-8192.0,223.833,251.3801,74.21354,1508.478,-3050.946,-6141.14,-24.51273,-2.305454,6.054545,2868.142,-3997.882,-3997.291,,
